Gene	MutSig(Q-value)	# Mut	#	Profiled Samples	Freq	Is Cancer Gene (source: OncoKB)
EEA1		1	1	127	0.8%	No
ARHGAP32		1	1	127	0.8%	No
OR13C2		1	1	127	0.8%	No
ANAPC4		1	1	127	0.8%	No
TXNDC8		1	1	127	0.8%	No
TRBV5-1		1	1	127	0.8%	No
PNMA3		1	1	127	0.8%	No
RALGAPA2		1	1	127	0.8%	No
TRBV5-4		1	1	127	0.8%	No
THOC2		1	1	127	0.8%	No
PSG8		1	1	127	0.8%	No
ADAMTSL3		2	2	127	1.6%	No
ANKRD50		1	1	127	0.8%	No
SYTL3		2	2	127	1.6%	No
ADCY8		1	1	127	0.8%	No
PKN3		2	2	127	1.6%	No
ADCY9		2	2	127	1.6%	No
IL22RA2		1	1	127	0.8%	No
LYPLAL1		2	2	127	1.6%	No
ARHGAP24		1	1	127	0.8%	No
ADD1		1	1	127	0.8%	No
GPRASP1		2	1	127	0.8%	No
ADD2		2	2	127	1.6%	No
SPARCL1		1	1	127	0.8%	No
KNTC1		2	2	127	1.6%	No
SPOP		3	2	127	1.6%	Yes
USP34		3	3	127	2.4%	No
YTHDF1		3	3	127	2.4%	No
ULK1		1	1	127	0.8%	No
FOCAD		2	2	127	1.6%	No
CD180		1	1	127	0.8%	No
LY75		1	1	127	0.8%	No
RIPOR2		1	1	127	0.8%	No
PIFO		1	1	127	0.8%	No
LTBP4		3	3	127	2.4%	No
ZSCAN12		1	1	127	0.8%	No
C1ORF162		1	1	127	0.8%	No
STARD8		1	1	127	0.8%	No
MCOLN2		1	1	127	0.8%	No
FRRS1		1	1	127	0.8%	No
POMT2		1	1	127	0.8%	No
ATP8B2		2	2	127	1.6%	No
TRHDE		1	1	127	0.8%	No
MCOLN1		1	1	127	0.8%	No
NRBP1		1	1	127	0.8%	No
DMGDH		1	1	127	0.8%	No
ATP10A		2	2	127	1.6%	No
PDZRN4		1	1	127	0.8%	No
ADH5		1	1	127	0.8%	No
C19ORF48		1	1	127	0.8%	No
SLK		4	3	127	2.4%	No
PHACTR2		2	2	127	1.6%	No
RASIP1		2	2	127	1.6%	No
TCAF1		1	1	127	0.8%	No
CHCHD3		1	1	127	0.8%	No
OR1L6		1	1	127	0.8%	No
TOX		1	1	127	0.8%	No
ABCA13		6	6	127	4.7%	No
CAVIN2		1	1	127	0.8%	No
ADGRA3		1	1	127	0.8%	No
SEC61A1		2	2	127	1.6%	No
EPN1		1	1	127	0.8%	No
ADORA1		1	1	127	0.8%	No
NT5C3B		1	1	127	0.8%	No
HDAC4		2	2	127	1.6%	Yes
MIB2		1	1	127	0.8%	No
KMT2B		3	3	127	2.4%	Yes
EXD3		1	1	127	0.8%	No
FRMPD4		5	4	127	3.1%	No
GNPAT		1	1	127	0.8%	No
BCLAF1		1	1	127	0.8%	No
RP1L1		2	2	127	1.6%	No
TMPO		1	1	127	0.8%	No
RAPGEF5		2	2	127	1.6%	No
SMAD2		1	1	127	0.8%	Yes
SMAD3		1	1	127	0.8%	Yes
THADA		1	1	127	0.8%	No
SMAD4		2	2	127	1.6%	Yes
KIAA0232		3	3	127	2.4%	No
UBE2O		2	2	127	1.6%	No
DYRK2		1	1	127	0.8%	No
ATG13		1	1	127	0.8%	No
PIEZO2		1	1	127	0.8%	No
PANX3		1	1	127	0.8%	No
HEATR6		3	3	127	2.4%	No
POC1B		1	1	127	0.8%	No
PARP1		3	3	127	2.4%	Yes
PARP4		3	3	127	2.4%	No
ANKFN1		1	1	127	0.8%	No
TCERG1L		1	1	127	0.8%	No
PCDHB1		1	1	127	0.8%	No
GPR137B		1	1	127	0.8%	No
PLVAP		2	2	127	1.6%	No
DPYD		1	1	127	0.8%	No
DPP6		2	2	127	1.6%	No
DPP4		1	1	127	0.8%	No
EPPK1		1	1	127	0.8%	No
CUL2		1	1	127	0.8%	No
OR2M3		1	1	127	0.8%	No
CUL4A		1	1	127	0.8%	Yes
SNX15		1	1	127	0.8%	No
CUL3		2	2	127	1.6%	Yes
MAG		1	1	127	0.8%	No
MTSS1		1	1	127	0.8%	No
ATRN		2	2	127	1.6%	No
FOXN1		1	1	127	0.8%	No
ABCC12		3	3	127	2.4%	No
OR2T34		2	2	127	1.6%	No
PIEZO1		3	2	127	1.6%	No
CUL4B		1	1	127	0.8%	No
OR14C36		1	1	127	0.8%	No
ADRA2C		1	1	127	0.8%	No
SLC26A3		3	3	127	2.4%	No
DR1		1	1	127	0.8%	No
GRK2		1	1	127	0.8%	No
ADSS2		2	2	127	1.6%	No
STEAP1		1	1	127	0.8%	No
LYSMD2		1	1	127	0.8%	No
FAM120C		1	1	127	0.8%	No
DRD5		1	1	127	0.8%	No
JAML		1	1	127	0.8%	No
SUPT3H		1	1	127	0.8%	No
RMC1		1	1	127	0.8%	No
CKAP5		3	3	127	2.4%	No
TATDN2		1	1	127	0.8%	No
FMN1		1	1	127	0.8%	No
OR2M5		1	1	127	0.8%	No
TPST1		1	1	127	0.8%	No
AP1B1		1	1	127	0.8%	No
HCFC2		1	1	127	0.8%	No
C10ORF120		2	2	127	1.6%	No
TNFAIP6		1	1	127	0.8%	No
UBIAD1		1	1	127	0.8%	No
ATN1		4	4	127	3.1%	No
PRKAG3		1	1	127	0.8%	No
SSH3		1	1	127	0.8%	No
CT55		1	1	127	0.8%	No
TPST2		1	1	127	0.8%	No
DSC1		1	1	127	0.8%	No
TNR		1	1	127	0.8%	No
CDC42BPA		2	2	127	1.6%	No
TNXB		2	1	127	0.8%	No
IRS4		1	1	127	0.8%	Yes
OR6N1		1	1	127	0.8%	No
EPYC		1	1	127	0.8%	No
DSP		2	2	127	1.6%	No
DSG3		3	3	127	2.4%	No
TMEM132A		2	2	127	1.6%	No
TBX10		1	1	127	0.8%	No
DSPP		1	1	127	0.8%	No
TOP2A		1	1	127	0.8%	No
NTMT2		1	1	127	0.8%	No
TOP3A		3	2	127	1.6%	No
TOP2B		1	1	127	0.8%	No
TP53BP1		4	4	127	3.1%	Yes
OR6P1		2	1	127	0.8%	No
TP53	2.690e-12	10	10	127	7.9%	Yes
OR10Z1		1	1	127	0.8%	No
JAG1		1	1	127	0.8%	No
MROH1		1	1	127	0.8%	No
AGT		1	1	127	0.8%	No
TOP1		2	2	127	1.6%	Yes
AGTR2		1	1	127	0.8%	No
DUSP1		1	1	127	0.8%	No
C2ORF42		1	1	127	0.8%	No
DTYMK		1	1	127	0.8%	No
HCFC1R1		1	1	127	0.8%	No
ACSM5		1	1	127	0.8%	No
PLBD2		1	1	127	0.8%	No
DUSP4		1	1	127	0.8%	Yes
GORAB		1	1	127	0.8%	No
TMEM74		2	2	127	1.6%	No
RANBP3		1	1	127	0.8%	No
NAF1		1	1	127	0.8%	No
METTL18		2	2	127	1.6%	No
PPFIBP1		1	1	127	0.8%	Yes
TPM2		1	1	127	0.8%	No
PPFIA2		1	1	127	0.8%	No
CHD5		1	1	127	0.8%	No
AHCY		1	1	127	0.8%	No
SIPA1L1		2	2	127	1.6%	No
SS18L1		1	1	127	0.8%	Yes
HDGFL2		1	1	127	0.8%	No
L3HYPDH		1	1	127	0.8%	No
FMNL3		1	1	127	0.8%	No
PRSS12		1	1	127	0.8%	No
DVL1		1	1	127	0.8%	No
SUSD5		1	1	127	0.8%	No
PRRC2B		1	1	127	0.8%	No
OSBPL3		1	1	127	0.8%	No
ANO2		2	2	127	1.6%	No
PIGO		1	1	127	0.8%	No
GLCE		1	1	127	0.8%	No
EEIG2		1	1	127	0.8%	No
AMN		1	1	127	0.8%	No
DYRK1A		2	1	127	0.8%	No
DVL3		1	1	127	0.8%	No
TPR		2	2	127	1.6%	Yes
CADPS2		1	1	127	0.8%	No
TPSAB1		2	2	127	1.6%	No
TPTE		1	1	127	0.8%	No
JMJD1C		3	3	127	2.4%	No
SKIC8		1	1	127	0.8%	No
GPT2		1	1	127	0.8%	No
GTPBP3		2	2	127	1.6%	No
TSPEAR		1	1	127	0.8%	No
LNX1		1	1	127	0.8%	No
SETBP1		1	1	127	0.8%	Yes
INTS12		1	1	127	0.8%	No
CAMK1D		2	2	127	1.6%	No
FCRL2		1	1	127	0.8%	No
FAM81A		1	1	127	0.8%	No
TOR1A		1	1	127	0.8%	No
TSPAN19		1	1	127	0.8%	No
COX7B2		1	1	127	0.8%	No
CNTNAP2		1	1	127	0.8%	No
LTN1		1	1	127	0.8%	No
TNKS2		1	1	127	0.8%	No
E2F1		1	1	127	0.8%	No
CNTD1		1	1	127	0.8%	No
TRAF3		1	1	127	0.8%	Yes
DPP9		1	1	127	0.8%	No
TOR1B		1	1	127	0.8%	No
STK39		1	1	127	0.8%	No
ASPG		1	1	127	0.8%	No
UTP20		1	1	127	0.8%	No
E2F6		1	1	127	0.8%	No
YBX1		1	1	127	0.8%	No
E2F7		1	1	127	0.8%	No
FCRL4		1	1	127	0.8%	Yes
E2F4		2	2	127	1.6%	No
FCRL5		2	2	127	1.6%	No
BEST3		1	1	127	0.8%	No
DYNLT5		1	1	127	0.8%	No
PELI3		1	1	127	0.8%	No
TENM4		2	2	127	1.6%	No
SLC39A12		2	2	127	1.6%	No
PLXDC1		1	1	127	0.8%	No
L3MBTL1		1	1	127	0.8%	No
POLL		1	1	127	0.8%	No
TRAV12-1		1	1	127	0.8%	No
PM20D1		2	2	127	1.6%	No
CD276		1	1	127	0.8%	Yes
FDX2		1	1	127	0.8%	No
KCNT2		2	2	127	1.6%	No
ACOT11		1	1	127	0.8%	No
NTRK1		1	1	127	0.8%	Yes
CNDP1		1	1	127	0.8%	No
SGSM3		1	1	127	0.8%	No
KRTAP4-11		1	1	127	0.8%	No
NTN3		1	1	127	0.8%	No
LRP10		1	1	127	0.8%	No
FAM171A1		1	1	127	0.8%	No
ROR1		1	1	127	0.8%	No
TRAV8-2		1	1	127	0.8%	No
APMAP		1	1	127	0.8%	No
PTCD1		1	1	127	0.8%	No
NOX4		1	1	127	0.8%	No
DUOX2		2	2	127	1.6%	No
COL5A3		1	1	127	0.8%	No
AP5B1		1	1	127	0.8%	No
FAM151A		1	1	127	0.8%	No
AGAP7P		3	3	127	2.4%	No
TNRC6A		1	1	127	0.8%	No
SQOR		1	1	127	0.8%	No
POTEI		1	1	127	0.8%	No
TOX3		1	1	127	0.8%	No
CATSPERE		2	2	127	1.6%	No
PCDH11X		3	3	127	2.4%	No
SRR		1	1	127	0.8%	No
NUMA1		1	1	127	0.8%	Yes
DONSON		1	1	127	0.8%	No
TRIM51		1	1	127	0.8%	No
NUP98		1	1	127	0.8%	Yes
SRPRB		1	1	127	0.8%	No
ECT2		1	1	127	0.8%	No
SCYL3		1	1	127	0.8%	No
KMT5A		1	1	127	0.8%	Yes
NRBF2		1	1	127	0.8%	No
RALGAPB		2	2	127	1.6%	No
PLD5		1	1	127	0.8%	No
SYCP3		1	1	127	0.8%	No
DDR2		1	1	127	0.8%	Yes
C2CD3		2	2	127	1.6%	No
NLRC4		4	3	127	2.4%	No
ARL5B		1	1	127	0.8%	No
PXYLP1		1	1	127	0.8%	No
EIF3K		1	1	127	0.8%	No
BICRA		1	1	127	0.8%	No
ZBED5		1	1	127	0.8%	No
HTATSF1		2	2	127	1.6%	No
ZZZ3		1	1	127	0.8%	No
PRPF19		1	1	127	0.8%	No
LYZL6		1	1	127	0.8%	No
RPS6KA6		1	1	127	0.8%	No
GOLIM4		1	1	127	0.8%	No
TMEM63C		3	3	127	2.4%	No
CD163L1		1	1	127	0.8%	No
TMEM120B		1	1	127	0.8%	No
GORASP2		1	1	127	0.8%	No
BAZ2B		1	1	127	0.8%	No
JPH2		1	1	127	0.8%	No
SPAG17		1	1	127	0.8%	No
ZNF638		2	2	127	1.6%	No
NVL		1	1	127	0.8%	No
IL18		1	1	127	0.8%	No
PAXBP1		1	1	127	0.8%	No
PABPC4L		1	1	127	0.8%	No
TGS1		3	3	127	2.4%	No
LRP12		3	3	127	2.4%	No
USP17L2		1	1	127	0.8%	No
TRIM6-TRIM34		1	1	127	0.8%	No
ZNF878		1	1	127	0.8%	No
RBMS3		1	1	127	0.8%	No
PRICKLE4		1	1	127	0.8%	No
ZNF330		1	1	127	0.8%	No
RPRD1B		2	2	127	1.6%	No
SGF29		1	1	127	0.8%	No
IMPA1		1	1	127	0.8%	No
ILK		1	1	127	0.8%	No
ZNF462		1	1	127	0.8%	No
TRIML2		1	1	127	0.8%	No
APEX2		1	1	127	0.8%	No
ASPHD2		2	2	127	1.6%	No
ZNFX1		1	1	127	0.8%	No
QSOX2		1	1	127	0.8%	No
OAS3		1	1	127	0.8%	No
INCENP		2	2	127	1.6%	No
TBC1D25		2	1	127	0.8%	No
IMPG1		1	1	127	0.8%	No
RBMX		2	2	127	1.6%	No
LINGO4		1	1	127	0.8%	No
INHBA		1	1	127	0.8%	Yes
OR10R2		1	1	127	0.8%	No
A1CF		3	3	127	2.4%	No
ZMIZ1		1	1	127	0.8%	No
MAGEC3		1	1	127	0.8%	No
ING1		1	1	127	0.8%	No
CDKAL1		1	1	127	0.8%	No
ADPGK		1	1	127	0.8%	No
LAX1		1	1	127	0.8%	No
ODF2		1	1	127	0.8%	No
